period,classification,city,regime,variable,n,mean,median,q25,q75,minimum,maximum,sd
2019_2024,regime,Denver,other_compound,n_available_sites,33,4.666666666666667,5.0,4.0,5.0,3.0,5.0,0.5951190357119042
2019_2024,regime,Denver,other_compound,temperature_2m_max,33,34.09090909090909,33.7,33.3,35.0,32.2,37.4,1.3274420035268102
2019_2024,regime,Denver,other_compound,wind_speed_10m_mean,33,6.515277777777778,6.525,6.2125,6.908333333333334,5.591666666666666,7.05,0.4072432658084064
2019_2024,regime,Denver,other_compound,relative_humidity_2m_mean,33,40.97727272727273,42.208333333333336,35.333333333333336,48.125,23.33333333333333,54.833333333333336,8.112872164659137
2019_2024,regime,Denver,other_compound,precipitation_sum,33,0.2363636363636364,0.0,0.0,0.1,0.0,3.1,0.597818002101278
2019_2024,regime,Denver,other_compound,shortwave_radiation_sum,33,26.589272727272725,25.4052,24.7248,28.8072,23.3136,32.0364,2.342872415336664
2019_2024,regime,Denver,other_compound,wind_direction_10m_dominant,33,224.4347634305935,221.16465355232387,199.1433950406584,239.88863397948973,124.00334272716762,316.0115329644215,41.04530718547357
2019_2024,regime,Denver,other_compound,pure_wind_run_days,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019_2024,regime,Denver,other_compound,low_wind_run_days,33,1.4242424242424243,1.0,1.0,2.0,1.0,4.0,0.7512615652314042
2019_2024,regime,Denver,wind_only,no2_ppb,344,15.634040874951552,14.989331775,12.49764515,17.9505124,6.413912999999999,39.8614626,4.598194839146817
2019_2024,regime,Denver,wind_only,n_available_sites,344,4.752906976744186,5.0,5.0,5.0,2.0,5.0,0.47070783812516437
2019_2024,regime,Denver,wind_only,temperature_2m_max,344,22.81831395348837,24.1,19.3,28.3,-9.1,32.1,6.976790891457788
2019_2024,regime,Denver,wind_only,wind_speed_10m_mean,344,6.229808624031008,6.375,5.848958333333334,6.8125,3.329166666666667,7.066666666666666,0.7011309510924234
2019_2024,regime,Denver,wind_only,relative_humidity_2m_mean,344,56.53718507751938,55.375,44.90624999999999,66.5,23.291666666666668,94.70833333333331,14.51472913359025
2019_2024,regime,Denver,wind_only,precipitation_sum,344,1.8017441860465115,0.1,0.0,1.6,0.0,27.9,3.8716578565615962
2019_2024,regime,Denver,wind_only,shortwave_radiation_sum,344,22.116076744186046,23.0112,18.016199999999998,26.4843,6.5304,31.4964,5.545912677747027
2019_2024,regime,Denver,wind_only,wind_direction_10m_dominant,344,193.14320321352153,212.833279373862,119.98734773375757,255.2820436719224,1.8042287084544204,357.5274118727665,89.25635023752601
2019_2024,regime,Denver,wind_only,pure_wind_run_days,344,2.3430232558139537,2.0,1.0,3.0,1.0,7.0,1.4523764137684836
2019_2024,regime,Denver,wind_only,low_wind_run_days,344,2.38953488372093,2.0,1.0,3.0,1.0,7.0,1.4466230159869145
2019_2024,regime,Houston,episode,no2_ppb,76,8.68375508181391,8.010737928571428,6.0349994,10.270044678571429,3.202878777777778,18.051190428571427,3.4214635369733912
2019_2024,regime,Houston,episode,n_available_sites,76,8.552631578947368,9.0,8.0,10.0,1.0,10.0,1.7079792101943572
2019_2024,regime,Houston,episode,temperature_2m_max,76,34.66578947368422,34.6,33.9,35.1,33.5,37.2,0.9317442612761575
2019_2024,regime,Houston,episode,wind_speed_10m_mean,76,6.57938596491228,6.65,6.011458333333334,7.316666666666666,4.308333333333333,8.179166666666667,0.9392020092770349
2019_2024,regime,Houston,episode,relative_humidity_2m_mean,76,73.77412280701755,75.39583333333333,71.23958333333333,78.03125,47.375,83.45833333333333,6.39822842652954
2019_2024,regime,Houston,episode,precipitation_sum,76,1.3460526315789474,0.1,0.0,1.3499999999999999,0.0,24.1,3.3043987164373765
2019_2024,regime,Houston,episode,shortwave_radiation_sum,76,23.293326315789475,23.607,21.78,24.805799999999998,18.6264,29.0196,2.386256469667831
2019_2024,regime,Houston,episode,wind_direction_10m_dominant,76,173.31262233468024,182.5330129106025,137.37868011439002,222.0155522170827,8.853546362049626,328.5149555260948,70.53963190944458
2019_2024,regime,Houston,episode,pure_wind_run_days,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019_2024,regime,Houston,episode,low_wind_run_days,76,10.802631578947368,7.5,4.0,23.0,2.0,23.0,8.452249778360166
2019_2024,regime,Houston,heat_only,no2_ppb,207,5.813173897222222,5.065277666666667,4.0710780714285715,6.9970008888888895,1.6530303333333334,14.29791675,2.498061673779833
2019_2024,regime,Houston,heat_only,n_available_sites,207,8.285024154589372,9.0,7.5,9.0,2.0,10.0,1.3691886458619984
2019_2024,regime,Houston,heat_only,temperature_2m_max,207,35.50917874396136,35.3,34.1,36.4,33.5,41.9,1.6818456118414253
2019_2024,regime,Houston,heat_only,wind_speed_10m_mean,207,11.572020933977457,10.933333333333332,9.564583333333333,13.233333333333334,8.270833333333334,20.35,2.535147453012005
2019_2024,regime,Houston,heat_only,relative_humidity_2m_mean,207,70.86171497584542,71.58333333333333,68.02083333333334,74.9375,41.958333333333336,81.45833333333333,6.045914808037536
2019_2024,regime,Houston,heat_only,precipitation_sum,207,0.5811594202898551,0.0,0.0,0.5,0.0,7.6,1.2166652692398268
2019_2024,regime,Houston,heat_only,shortwave_radiation_sum,207,23.73198260869565,23.922,22.3236,25.653599999999997,15.0228,28.3176,2.6343712195540174
2019_2024,regime,Houston,heat_only,wind_direction_10m_dominant,207,174.35928788314126,186.09677969882588,169.95830504272126,198.18623859263758,1.0627890111781586,358.9277565825293,56.46517580686488
2019_2024,regime,Houston,heat_only,pure_wind_run_days,207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019_2024,regime,Houston,heat_only,low_wind_run_days,207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019_2024,regime,Houston,neither,no2_ppb,664,8.118681682937105,7.509833944444445,5.375509388888889,10.106770825,1.9419465,20.695478555555557,3.5404590893741896
2019_2024,regime,Houston,neither,n_available_sites,664,8.698795180722891,9.0,8.0,9.0,1.0,10.0,1.0214583341591545
2019_2024,regime,Houston,neither,temperature_2m_max,664,28.502560240963852,29.2,26.6,31.4,13.2,33.4,3.6752331674300502
2019_2024,regime,Houston,neither,wind_speed_10m_mean,664,13.386627761044176,12.60625,10.194791666666667,15.796875,8.216666666666667,34.85,3.962251692099359
2019_2024,regime,Houston,neither,relative_humidity_2m_mean,664,76.29856927710843,78.41666666666667,72.15625,83.5,28.70833333333333,97.5,10.631035999919936
2019_2024,regime,Houston,neither,precipitation_sum,664,5.325301204819277,0.8,0.0,5.025,0.0,162.9,12.436938058264042
2019_2024,regime,Houston,neither,shortwave_radiation_sum,664,17.87799578313253,18.691200000000002,13.7025,22.0671,2.124,30.258,6.096521392668466
2019_2024,regime,Houston,neither,wind_direction_10m_dominant,664,146.5727776019041,147.6505811015919,101.46463877888843,172.48730277817663,1.6580688137949324,358.8484359036668,78.243336373471
2019_2024,regime,Houston,neither,pure_wind_run_days,664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019_2024,regime,Houston,neither,low_wind_run_days,664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019_2024,regime,Houston,other_compound,no2_ppb,42,8.330215877012474,7.724657196428572,6.367500361111111,10.183452875,3.5550925555555555,15.7350478,2.9005269234227797
2019_2024,regime,Houston,other_compound,n_available_sites,42,8.380952380952381,8.0,8.0,9.0,6.0,10.0,1.0809296123917655
2019_2024,regime,Houston,other_compound,temperature_2m_max,42,34.740476190476194,34.5,33.8,35.2,33.5,38.9,1.3198409963010092
2019_2024,regime,Houston,other_compound,wind_speed_10m_mean,42,7.05138888888889,7.189583333333333,6.389583333333333,7.794791666666667,5.083333333333333,8.179166666666667,0.9146942316909559
2019_2024,regime,Houston,other_compound,relative_humidity_2m_mean,42,73.02579365079364,72.97916666666666,69.76041666666666,77.97916666666667,61.29166666666666,83.0,5.679601393010055
2019_2024,regime,Houston,other_compound,precipitation_sum,42,1.8571428571428572,0.2,0.0,1.1250000000000002,0.0,19.5,4.0226882685491985
2019_2024,regime,Houston,other_compound,shortwave_radiation_sum,42,22.112228571428574,22.233600000000003,19.984499999999997,24.4881,14.5656,26.9208,3.00097649557084
2019_2024,regime,Houston,other_compound,wind_direction_10m_dominant,42,181.12697944077215,180.53067180240166,154.81000957110084,213.83635370672152,11.250631411105347,356.8953128165101,76.07835888365638
2019_2024,regime,Houston,other_compound,pure_wind_run_days,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019_2024,regime,Houston,other_compound,low_wind_run_days,42,3.857142857142857,2.5,1.0,4.75,1.0,13.0,3.5652210862340947
2019_2024,regime,Houston,wind_only,no2_ppb,295,11.52894469955744,10.834523714285714,8.670218727777778,13.87372588888889,2.8823453333333333,24.473200888888886,3.9831538747644744
2019_2024,regime,Houston,wind_only,n_available_sites,295,8.532203389830508,9.0,8.0,9.0,3.0,10.0,1.1656128395934924
2019_2024,regime,Houston,wind_only,temperature_2m_max,295,30.715593220338977,31.2,29.8,32.4,22.1,33.4,2.2593932958340837
2019_2024,regime,Houston,wind_only,wind_speed_10m_mean,295,6.511638418079096,6.679166666666667,5.7354166666666675,7.414583333333333,3.6791666666666663,8.204166666666667,1.1334574487496145
2019_2024,regime,Houston,wind_only,relative_humidity_2m_mean,295,78.07697740112994,79.875,73.97916666666666,83.41666666666667,53.16666666666666,92.875,7.938601212882194
2019_2024,regime,Houston,wind_only,precipitation_sum,295,4.711525423728813,1.6,0.0,7.300000000000001,0.0,39.6,6.817389932246579
2019_2024,regime,Houston,wind_only,shortwave_radiation_sum,295,18.974001355932202,19.3968,16.0722,22.0878,5.8824,28.6164,4.487574005453272
2019_2024,regime,Houston,wind_only,wind_direction_10m_dominant,295,146.02444126784428,138.58808841275487,95.10510050767886,184.93372342287614,2.6342062930408554,359.5023800545546,77.50973013944835
2019_2024,regime,Houston,wind_only,pure_wind_run_days,295,4.0508474576271185,3.0,2.0,5.0,1.0,15.0,3.2650683068015973
2019_2024,regime,Houston,wind_only,low_wind_run_days,295,5.03728813559322,4.0,2.0,7.0,1.0,15.0,3.7391975159055177
2019_2024,regime,Los Angeles,episode,no2_ppb,76,17.395650152451438,17.313690424107143,14.08603990625,20.332440357142858,7.372024000000001,29.8608921875,4.88635764949246
2019_2024,regime,Los Angeles,episode,n_available_sites,76,7.315789473684211,7.0,7.0,8.0,5.0,8.0,0.636878351875552
2019_2024,regime,Los Angeles,episode,temperature_2m_max,76,34.821052631578944,34.3,33.3,35.8,32.4,44.9,2.136059661431062
2019_2024,regime,Los Angeles,episode,wind_speed_10m_mean,76,5.564144736842105,5.666666666666666,5.144791666666666,6.064583333333333,3.9958333333333336,6.370833333333334,0.6220705714056621
2019_2024,regime,Los Angeles,episode,relative_humidity_2m_mean,76,50.053179824561404,51.08333333333333,43.69791666666666,57.125,29.041666666666668,66.875,8.757160029994637
2019_2024,regime,Los Angeles,episode,precipitation_sum,76,0.002631578947368421,0.0,0.0,0.0,0.0,0.2,0.022941573387056182
2019_2024,regime,Los Angeles,episode,shortwave_radiation_sum,76,24.414489473684213,24.326999999999998,21.4893,26.752499999999998,18.666,30.5676,3.1969885360477996
2019_2024,regime,Los Angeles,episode,wind_direction_10m_dominant,76,222.63566611344666,223.23753757119107,210.09338134056276,234.59382185063455,5.456752951513638,336.8331760199196,35.73612005377134
2019_2024,regime,Los Angeles,episode,pure_wind_run_days,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019_2024,regime,Los Angeles,episode,low_wind_run_days,76,8.56578947368421,6.0,3.0,8.5,2.0,29.0,7.4785658630797025
2019_2024,regime,Los Angeles,heat_only,no2_ppb,112,14.779973809149643,13.455913107142855,11.356788421875,16.1832165,4.7091145625,34.49027775,5.391344044527336
2019_2024,regime,Los Angeles,heat_only,n_available_sites,112,7.214285714285714,7.0,7.0,8.0,5.0,8.0,0.6213697660012001
2019_2024,regime,Los Angeles,heat_only,temperature_2m_max,112,34.71160714285714,33.8,33.075,35.7,32.4,44.0,2.4102164508127353
2019_2024,regime,Los Angeles,heat_only,wind_speed_10m_mean,112,7.028608630952381,6.85625,6.611458333333333,7.340624999999999,6.408333333333332,9.525,0.5749304957382593
2019_2024,regime,Los Angeles,heat_only,relative_humidity_2m_mean,112,48.60267857142857,51.25,44.010416666666664,56.010416666666664,13.875,65.79166666666667,11.682606454101693
2019_2024,regime,Los Angeles,heat_only,precipitation_sum,112,0.125,0.0,0.0,0.0,0.0,13.2,1.2483863458354822
2019_2024,regime,Los Angeles,heat_only,shortwave_radiation_sum,112,26.648196428571428,27.7524,24.8328,29.1636,10.8252,31.8204,3.7144289334928877
2019_2024,regime,Los Angeles,heat_only,wind_direction_10m_dominant,112,211.0229990810451,214.4608453956914,200.47793684855102,225.27250177166616,13.950212429210888,348.6616600521888,47.48243062125952
2019_2024,regime,Los Angeles,heat_only,pure_wind_run_days,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019_2024,regime,Los Angeles,heat_only,low_wind_run_days,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019_2024,regime,Los Angeles,neither,no2_ppb,743,9.13089303495296,8.572395875,6.7619048571428575,10.667089794642857,1.8624998750000001,29.285357142857144,3.6219119904518156
2019_2024,regime,Los Angeles,neither,n_available_sites,743,7.234185733512786,7.0,7.0,8.0,5.0,8.0,0.5534158596431339
2019_2024,regime,Los Angeles,neither,temperature_2m_max,743,25.587079407806193,25.9,22.7,28.9,13.2,32.3,3.913687358013348
2019_2024,regime,Los Angeles,neither,wind_speed_10m_mean,743,7.589692687303724,7.4125,6.920833333333333,7.941666666666666,6.408333333333334,14.575,0.9833295647644607
2019_2024,regime,Los Angeles,neither,relative_humidity_2m_mean,743,64.59920367877972,66.41666666666667,61.75,70.33333333333333,10.041666666666666,86.83333333333333,10.26553107988038
2019_2024,regime,Los Angeles,neither,precipitation_sum,743,0.34239569313593543,0.0,0.0,0.0,0.0,45.3,2.315538318200371
2019_2024,regime,Los Angeles,neither,shortwave_radiation_sum,743,25.59507456258412,27.4284,23.7852,29.1042,3.1176,32.2992,5.13974530829723
2019_2024,regime,Los Angeles,neither,wind_direction_10m_dominant,743,205.6011897335329,204.46801604865607,195.03737824986234,215.1167638566675,0.8286237982664667,349.1187121382537,33.95136355639191
2019_2024,regime,Los Angeles,neither,pure_wind_run_days,743,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019_2024,regime,Los Angeles,neither,low_wind_run_days,743,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019_2024,regime,Los Angeles,other_compound,no2_ppb,51,17.44488575374433,15.91845242857143,13.562965040178572,21.147451651785715,6.378571571428572,35.1954105,5.98514302678545
2019_2024,regime,Los Angeles,other_compound,n_available_sites,51,7.078431372549019,7.0,7.0,7.0,6.0,8.0,0.5947482578335798
2019_2024,regime,Los Angeles,other_compound,temperature_2m_max,51,34.227450980392156,33.9,32.95,35.0,32.4,42.9,1.8595782781450791
2019_2024,regime,Los Angeles,other_compound,wind_speed_10m_mean,51,5.7251633986928105,5.8125,5.56875,6.166666666666667,3.8375,6.4,0.5543890285612684
2019_2024,regime,Los Angeles,other_compound,relative_humidity_2m_mean,51,49.40522875816993,50.66666666666666,44.60416666666667,56.8125,11.833333333333334,65.0,10.222334202995624
2019_2024,regime,Los Angeles,other_compound,precipitation_sum,51,0.005882352941176471,0.0,0.0,0.0,0.0,0.2,0.031059714782221377
2019_2024,regime,Los Angeles,other_compound,shortwave_radiation_sum,51,24.57515294117647,24.6024,21.9114,28.0368,16.5384,31.7808,4.1090314371322565
2019_2024,regime,Los Angeles,other_compound,wind_direction_10m_dominant,51,219.6789629421117,219.7738904551265,202.83449525071592,236.6599942078158,23.787687531108507,358.19236171343266,49.25455646088665
2019_2024,regime,Los Angeles,other_compound,pure_wind_run_days,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019_2024,regime,Los Angeles,other_compound,low_wind_run_days,51,5.705882352941177,2.0,1.0,6.0,1.0,23.0,7.080378853273484
2019_2024,regime,Los Angeles,wind_only,no2_ppb,302,14.091358687775275,12.836930620535714,10.039657839285713,16.922693464285715,2.644270625,33.9273438125,5.736816376928049
2019_2024,regime,Los Angeles,wind_only,n_available_sites,302,7.132450331125828,7.0,7.0,7.0,5.0,8.0,0.4777507751669771
2019_2024,regime,Los Angeles,wind_only,temperature_2m_max,302,26.756622516556295,27.35,24.125,29.6,16.9,32.3,3.6830949695476587
2019_2024,regime,Los Angeles,wind_only,wind_speed_10m_mean,302,5.581456953642385,5.685416666666667,5.186458333333333,6.0875,3.1,6.404166666666666,0.6191721066263072
2019_2024,regime,Los Angeles,wind_only,relative_humidity_2m_mean,302,64.05698123620309,65.9375,58.03125,71.75,19.166666666666668,80.95833333333333,10.294091160048342
2019_2024,regime,Los Angeles,wind_only,precipitation_sum,302,0.11092715231788079,0.0,0.0,0.0,0.0,9.8,0.7081254567163018
2019_2024,regime,Los Angeles,wind_only,shortwave_radiation_sum,302,21.54142251655629,21.2202,17.7894,25.601399999999998,7.4988,31.1364,4.843430792871773
2019_2024,regime,Los Angeles,wind_only,wind_direction_10m_dominant,302,212.13802226086494,211.01556285864362,199.34887990935678,223.5815829562822,3.4089227032683627,355.95607511725404,37.55725256492837
2019_2024,regime,Los Angeles,wind_only,pure_wind_run_days,302,5.397350993377484,4.0,2.0,8.0,1.0,16.0,4.553235453207005
2019_2024,regime,Los Angeles,wind_only,low_wind_run_days,302,9.016556291390728,6.0,3.0,11.0,1.0,29.0,8.668290480958126
2019_2024,regime,New York,episode,no2_ppb,56,15.4429957381661,15.29354176388889,12.58213103125,17.88635072916667,9.342857142857143,22.119270625,3.589939340227937
2019_2024,regime,New York,episode,n_available_sites,56,8.357142857142858,8.0,8.0,9.0,7.0,9.0,0.6722708174151634
2019_2024,regime,New York,episode,temperature_2m_max,56,30.799999999999994,30.9,29.875,31.6,28.8,33.7,1.1079875286465837
2019_2024,regime,New York,episode,wind_speed_10m_mean,56,6.649330357142857,6.810416666666667,6.165625,7.463541666666667,4.15,8.095833333333333,1.0168342437604618
2019_2024,regime,New York,episode,relative_humidity_2m_mean,56,73.23586309523809,73.625,68.71875,79.125,57.66666666666666,85.5,7.099234721817681
2019_2024,regime,New York,episode,precipitation_sum,56,2.889285714285714,0.2,0.0,4.3,0.0,23.9,4.955462681688804
2019_2024,regime,New York,episode,shortwave_radiation_sum,56,21.921492857142855,22.194000000000003,19.9332,24.3414,8.9604,29.3904,4.119323178645962
2019_2024,regime,New York,episode,wind_direction_10m_dominant,56,216.02452800407193,211.21220733541884,172.139881367055,273.23113032098547,8.607234747900218,347.1097591269209,74.72197798296767
2019_2024,regime,New York,episode,pure_wind_run_days,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019_2024,regime,New York,episode,low_wind_run_days,56,4.482142857142857,4.0,3.0,5.0,2.0,10.0,2.5369349540417785
2019_2024,regime,New York,heat_only,no2_ppb,142,11.624755117119381,11.498392055555556,9.280983375000002,13.898109250000001,4.087790888888889,18.54702371428571,3.197665475263352
2019_2024,regime,New York,heat_only,n_available_sites,142,8.492957746478874,9.0,8.0,9.0,6.0,9.0,0.7413470476170311
2019_2024,regime,New York,heat_only,temperature_2m_max,142,30.862676056338028,30.5,29.5,31.875,28.8,35.5,1.6230436845992997
2019_2024,regime,New York,heat_only,wind_speed_10m_mean,142,10.915346244131456,10.360416666666666,9.140625,12.469791666666667,8.1875,16.445833333333333,2.1135373389570065
2019_2024,regime,New York,heat_only,relative_humidity_2m_mean,142,68.8556338028169,69.0625,65.27083333333333,74.10416666666667,48.29166666666666,85.04166666666667,7.085877136698791
2019_2024,regime,New York,heat_only,precipitation_sum,142,2.084507042253521,0.4,0.0,2.275,0.0,25.5,4.158104037646643
2019_2024,regime,New York,heat_only,shortwave_radiation_sum,142,22.824785915492956,22.9032,20.9952,25.560000000000002,13.086,29.8872,3.607990004361607
2019_2024,regime,New York,heat_only,wind_direction_10m_dominant,142,240.03499128391724,235.54754429686483,216.68499749634412,271.6512944698476,0.3581138259815105,344.4461339239091,47.84632368438977
2019_2024,regime,New York,heat_only,pure_wind_run_days,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019_2024,regime,New York,heat_only,low_wind_run_days,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019_2024,regime,New York,neither,no2_ppb,751,11.95612349256811,11.406018555555555,8.860561423611111,14.23138224107143,2.9967593333333333,34.572113571428574,4.323988795512474
